EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
2.943,9.928,4.335,4.274,-8.222,-6.269,-7.781,-3.267,0.000
2.940,9.888,2.959,3.855,-8.071,-6.824,-5.891,-1.626,0.000
2.473,9.207,1.870,3.671,-8.226,-7.192,-3.841,0.190,0.000
1.743,8.127,1.220,3.834,-8.941,-7.370,-2.105,1.970,0.000
0.979,6.912,1.045,4.327,-10.287,-7.438,-1.054,3.535,0.000
0.394,5.804,1.235,5.033,-12.084,-7.495,-0.811,4.809,0.000
0.147,4.991,1.553,5.792,-13.931,-7.563,-1.195,5.850,0.000
0.314,4.549,1.697,6.442,-15.355,-7.555,-1.806,6.803,0.000
0.879,4.418,1.409,6.836,-16.015,-7.307,-2.219,7.780,0.000
1.734,4.412,0.579,6.844,-15.836,-6.662,-2.192,8.734,0.000
2.695,4.285,-0.699,6.356,-15.008,-5.552,-1.753,9.445,0.000
3.546,3.819,-2.153,5.300,-13.860,-4.040,-1.126,9.635,0.000
4.109,2.893,-3.430,3.686,-12.689,-2.318,-0.572,9.154,0.000
4.325,1.528,-4.219,1.646,-11.621,-0.634,-0.248,8.100,0.000
4.275,-0.113,-4.356,-0.543,-10.574,0.832,-0.135,6.795,0.000
4.116,-1.785,-3.877,-2.512,-9.316,2.071,-0.025,5.663,0.000
3.969,-3.252,-3.005,-3.920,-7.602,3.267,0.391,5.044,0.000
3.861,-4.380,-2.061,-4.591,-5.323,4.662,1.342,5.038,0.000
3.752,-5.160,-1.366,-4.582,-2.601,6.376,2.782,5.442,0.000
3.607,-5.677,-1.148,-4.148,0.239,8.277,4.354,5.838,0.000
3.454,-6.039,-1.475,-3.624,2.797,10.001,5.560,5.804,0.000
3.412,-6.303,-2.244,-3.287,4.754,11.093,6.024,5.123,0.000
3.650,-6.449,-3.218,-3.259,5.962,11.191,5.657,3.864,0.000
4.287,-6.429,-4.123,-3.479,6.470,10.175,4.647,2.300,0.000
5.275,-6.261,-4.771,-3.760,6.500,8.213,3.329,0.741,0.000
6.358,-6.075,-5.139,-3.895,6.385,5.690,2.020,-0.619,0.000
7.167,-6.056,-5.348,-3.764,6.421,3.087,0.928,-1.743,0.000
7.393,-6.314,-5.571,-3.389,6.719,0.883,0.150,-2.689,0.000
6.955,-6.792,-5.917,-2.904,7.133,-0.526,-0.273,-3.499,0.000
6.063,-7.268,-6.376,-2.468,7.365,-0.927,-0.319,-4.128,0.000
5.136,-7.466,-6.814,-2.172,7.170,-0.383,-0.026,-4.446,0.000
4.607,-7.190,-7.026,-1.999,6.500,0.746,0.443,-4.343,0.000
4.709,-6.416,-6.844,-1.852,5.516,1.915,0.797,-3.855,0.000
5.353,-5.261,-6.240,-1.600,4.475,2.597,0.717,-3.214,0.000
6.179,-3.888,-5.357,-1.133,3.616,2.494,0.018,-2.769,0.000
6.749,-2.412,-4.451,-0.392,3.086,1.644,-1.238,-2.806,0.000
6.770,-0.873,-3.753,0.603,2.932,0.407,-2.750,-3.387,0.000
6.209,0.733,-3.371,1.766,3.133,-0.663,-4.091,-4.316,0.000
5.275,2.381,-3.254,2.963,3.639,-1.028,-4.870,-5.233,0.000
4.277,3.975,-3.234,4.052,4.382,-0.381,-4.871,-5.787,0.000
3.450,5.345,-3.122,4.883,5.257,1.217,-4.143,-5.813,0.000
2.820,6.285,-2.841,5.306,6.121,3.360,-2.988,-5.435,0.000
2.177,6.625,-2.521,5.168,6.833,5.471,-1.857,-5.022,0.000
1.179,6.297,-2.470,4.368,7.302,7.043,-1.173,-5.015,0.000
-0.439,5.399,-3.029,2.921,7.507,7.812,-1.166,-5.711,0.000
-2.703,4.193,-4.386,0.997,7.456,7.816,-1.806,-7.126,0.000
-5.382,3.024,-6.475,-1.099,7.145,7.332,-2.839,-9.017,0.000
-8.114,2.181,-8.980,-3.013,6.575,6.712,-3.905,-11.013,0.000
-10.570,1.783,-11.438,-4.457,5.800,6.209,-4.655,-12.756,0.000
-12.556,1.748,-13.380,-5.297,4.935,5.867,-4.842,-14.003,0.000
-14.043,1.856,-14.468,-5.607,4.099,5.538,-4.375,-14.689,0.000
-15.123,1.862,-14.574,-5.620,3.324,4.990,-3.335,-14.934,0.000
-15.926,1.600,-13.769,-5.610,2.546,4.044,-1.943,-14.983,0.000
-16.496,1.064,-12.252,-5.741,1.687,2.697,-0.470,-15.081,0.000
-16.731,0.435,-10.269,-5.957,0.784,1.200,0.884,-15.333,0.000
-16.429,-0.005,-8.073,-5.998,0.048,0.007,2.061,-15.656,0.000
-15.459,-0.030,-5.914,-5.531,-0.230,-0.442,3.119,-15.849,0.000
-13.924,0.357,-4.022,-4.334,0.140,0.005,4.118,-15.720,0.000
-12.173,0.886,-2.572,-2.430,1.087,1.088,5.044,-15.176,0.000
-10.654,1.156,-1.638,-0.101,2.284,2.241,5.812,-14.249,0.000
-9.699,0.863,-1.177,2.207,3.299,2.853,6.331,-13.086,0.000
-9.383,-0.024,-1.045,4.045,3.816,2.527,6.554,-11.902,0.000
-9.488,-1.243,-1.023,5.126,3.785,1.241,6.490,-10.889,0.000
-9.598,-2.359,-0.846,5.404,3.422,-0.625,6.187,-10.110,0.000
-9.283,-2.961,-0.278,5.051,3.063,-2.428,5.706,-9.464,0.000
-8.289,-2.856,0.789,4.330,2.945,-3.525,5.101,-8.758,0.000
-6.644,-2.166,2.281,3.468,3.034,-3.535,4.423,-7.836,0.000
-4.624,-1.263,3.967,2.585,3.013,-2.453,3.747,-6.658,0.000
-2.609,-0.575,5.562,1.719,2.435,-0.609,3.168,-5.304,0.000
-0.936,-0.379,6.834,0.884,0.963,1.473,2.774,-3.920,0.000
0.208,-0.679,7.684,0.133,-1.455,3.265,2.615,-2.628,0.000
0.867,-1.209,8.200,-0.429,-4.531,4.443,2.734,-1.435,0.000
1.356,-1.514,8.654,-0.651,-7.706,5.049,3.256,-0.161,0.000
2.188,-1.104,9.415,-0.380,-10.348,5.496,4.411,1.516,0.000
3.833,0.333,10.803,0.473,-11.968,6.342,6.415,3.879,0.000
6.417,2.746,12.931,1.887,-12.362,7.956,9.268,6.960,0.000
9.552,5.674,15.608,3.745,-11.613,10.279,12.627,10.428,0.000
12.414,8.383,18.312,5.858,-9.998,12.772,15.828,13.645,0.000
14.019,10.089,20.260,7.964,-7.878,14.551,18.053,15.823,0.000
13.542,10.162,20.581,9.730,-5.632,14.643,18.564,16.252,0.000
10.616,8.262,18.598,10.809,-3.601,12.319,16.932,14.522,0.000
5.494,4.409,14.105,10.947,-2.024,7.411,13.178,10.687,0.000
-0.971,-0.990,7.524,10.106,-0.985,0.451,7.796,5.277,0.000
-7.515,-7.127,-0.096,8.517,-0.424,-7.393,1.700,-0.780,0.000
-12.752,-12.849,-7.263,6.652,-0.210,-14.566,-3.886,-6.310,0.000
-15.505,-16.844,-12.406,5.079,-0.212,-19.505,-7.649,-10.122,0.000
-15.113,-18.000,-14.345,4.212,-0.293,-21.091,-8.552,-11.310,0.000
-11.635,-15.767,-12.690,4.074,-0.278,-19.026,-6.203,-9.539,0.000
-5.862,-10.417,-7.980,4.228,0.016,-13.977,-1.048,-5.199,0.000
0.877,-3.053,-1.539,3.978,0.678,-7.398,5.691,0.663,0.000
7.049,4.642,4.917,2.756,1.604,-1.092,12.347,6.616,0.000
11.358,10.931,9.801,0.464,2.515,3.357,17.294,11.283,0.000
13.125,14.606,12.156,-2.428,3.106,5.061,19.470,13.786,0.000
12.473,15.375,11.933,-5.082,3.232,4.065,18.690,14.014,0.000
10.226,13.870,9.920,-6.672,3.004,1.242,15.628,12.599,0.000
7.547,11.277,7.315,-6.789,2.733,-2.104,11.452,10.573,0.000
5.454,8.785,5.155,-5.671,2.726,-4.795,7.293,8.882,0.000
4.430,7.112,3.875,-4.108,3.073,-6.209,3.808,7.976,0.000
4.357,6.325,3.247,-3.042,3.557,-6.382,1.097,7.728,0.000
4.763,6.008,2.667,-3.078,3.736,-5.768,-1.048,7.666,0.000
5.166,5.611,1.563,-4.202,3.169,-4.882,-2.814,7.334,0.000
5.273,4.785,-0.291,-5.839,1.664,-4.051,-4.202,6.560,0.000
4.966,3.564,-2.652,-7.178,-0.573,-3.317,-5.069,5.521,0.000
4.219,2.311,-4.911,-7.564,-2.991,-2.516,-5.289,4.618,0.000
3.053,1.469,-6.374,-6.792,-4.941,-1.474,-4.913,4.229,0.000
1.575,1.290,-6.578,-5.179,-5.972,-0.230,-4.210,4.494,0.000
0.046,1.724,-5.452,-3.391,-6.030,0.931,-3.545,5.266,0.000
-1.117,2.525,-3.303,-2.086,-5.442,1.679,-3.178,6.225,0.000
-1.453,3.410,-0.691,-1.611,-4.739,1.900,-3.156,7.031,0.000
-0.674,4.170,1.727,-1.921,-4.411,1.787,-3.365,7.427,0.000
1.162,4.717,3.415,-2.706,-4.699,1.720,-3.632,7.321,0.000
3.653,5.091,4.186,-3.574,-5.528,2.058,-3.783,6.851,0.000
6.208,5.420,4.285,-4.176,-6.610,2.949,-3.669,6.359,0.000
8.242,5.823,4.211,-4.278,-7.670,4.235,-3.223,6.215,0.000
9.347,6.337,4.401,-3.812,-8.629,5.496,-2.514,6.599,0.000
9.405,6.939,5.003,-2.881,-9.627,6.279,-1.703,7.420,0.000
8.618,7.598,5.867,-1.692,-10.858,6.349,-0.912,8.403,0.000
7.416,8.252,6.672,-0.475,-12.359,5.806,-0.132,9.238,0.000
6.238,8.740,7.068,0.548,-13.920,4.969,0.737,9.674,0.000
5.334,8.819,6.824,1.162,-15.150,4.153,1.769,9.596,0.000
4.694,8.311,5.943,1.200,-15.640,3.519,2.906,9.078,0.000
4.116,7.255,4.674,0.640,-15.157,3.049,3.972,8.374,0.000
3.380,5.938,3.384,-0.341,-13.767,2.610,4.771,7.806,0.000
2.390,4.773,2.373,-1.440,-11.831,2.051,5.206,7.602,0.000
1.233,4.136,1.764,-2.368,-9.848,1.296,5.343,7.786,0.000
0.119,4.228,1.501,-2.966,-8.227,0.393,5.393,8.206,0.000
-0.733,5.016,1.425,-3.224,-7.160,-0.492,5.610,8.626,0.000
-1.204,6.243,1.338,-3.261,-6.636,-1.182,6.164,8.826,0.000
-1.346,7.501,1.067,-3.277,-6.526,-1.627,7.022,8.640,0.000
-1.391,8.360,0.521,-3.503,-6.635,-1.974,7.925,7.975,0.000
-1.666,8.512,-0.288,-4.115,-6.747,-2.492,8.496,6.820,0.000
-2.399,7.878,-1.270,-5.158,-6.689,-3.382,8.433,5.259,0.000
-3.538,6.628,-2.304,-6.503,-6.431,-4.621,7.684,3.496,0.000
-4.733,5.106,-3.273,-7.893,-6.104,-5.947,6.467,1.837,0.000
-5.525,3.694,-4.073,-9.034,-5.921,-6.987,5.157,0.609,0.000
-5.598,2.671,-4.643,-9.704,-6.022,-7.430,4.100,0.038,0.000
-4.937,2.131,-4.990,-9.827,-6.393,-7.165,3.464,0.141,0.000
-3.805,2.002,-5.170,-9.479,-6.884,-6.315,3.206,0.721,0.000
-2.581,2.137,-5.209,-8.835,-7.278,-5.166,3.127,1.471,0.000
-1.576,2.398,-5.038,-8.087,-7.382,-4.023,2.999,2.130,0.000
-0.919,2.683,-4.539,-7.386,-7.103,-3.084,2.666,2.561,0.000
-0.577,2.897,-3.655,-6.812,-6.526,-2.400,2.088,2.742,0.000
-0.454,2.927,-2.473,-6.378,-5.906,-1.936,1.302,2.710,0.000
-0.514,2.653,-1.209,-6.051,-5.542,-1.659,0.364,2.512,0.000
-0.833,1.961,-0.128,-5.790,-5.589,-1.591,-0.670,2.184,0.000
-1.543,0.794,0.553,-5.564,-5.941,-1.783,-1.740,1.741,0.000
-2.725,-0.805,0.751,-5.358,-6.269,-2.259,-2.756,1.194,0.000
-4.317,-2.657,0.553,-5.157,-6.172,-2.977,-3.609,0.577,0.000
-6.120,-4.509,0.181,-4.951,-5.350,-3.845,-4.219,-0.053,0.000
-7.865,-6.132,-0.128,-4.734,-3.726,-4.776,-4.557,-0.644,0.000
-9.292,-7.424,-0.243,-4.503,-1.484,-5.731,-4.642,-1.195,0.000
-10.217,-8.427,-0.200,-4.260,1.007,-6.722,-4.514,-1.764,0.000
-10.593,-9.287,-0.159,-4.021,3.340,-7.765,-4.212,-2.425,0.000
-10.521,-10.171,-0.311,-3.821,5.224,-8.805,-3.767,-3.180,0.000
-10.187,-11.167,-0.756,-3.695,6.563,-9.649,-3.176,-3.904,0.000
-9.725,-12.211,-1.396,-3.634,7.469,-10.002,-2.402,-4.359,0.000
-9.122,-13.087,-1.915,-3.568,8.211,-9.612,-1.424,-4.296,0.000
-8.237,-13.511,-1.874,-3.399,9.125,-8.433,-0.297,-3.595,0.000
-6.925,-13.276,-0.947,-3.068,10.474,-6.687,0.818,-2.354,0.000
-5.163,-12.349,0.867,-2.628,12.306,-4.773,1.686,-0.870,0.000
-3.103,-10.904,3.182,-2.249,14.394,-3.087,2.083,0.471,0.000
-1.032,-9.274,5.376,-2.165,16.309,-1.865,1.865,1.350,0.000
0.717,-7.850,6.852,-2.574,17.587,-1.125,1.017,1.642,0.000
1.893,-6.955,7.290,-3.544,17.907,-0.706,-0.348,1.448,0.000
2.419,-6.734,6.764,-4.964,17.228,-0.377,-2.022,1.046,0.000
2.415,-7.097,5.688,-6.570,15.836,0.036,-3.770,0.758,0.000
2.130,-7.764,4.621,-8.052,14.267,0.558,-5.400,0.803,0.000
1.850,-8.352,4.024,-9.169,13.114,1.055,-6.805,1.198,0.000
1.852,-8.486,4.107,-9.806,12.781,1.307,-7.940,1.753,0.000
2.355,-7.896,4.799,-9.964,13.320,1.121,-8.783,2.177,0.000
3.439,-6.521,5.833,-9.713,14.444,0.462,-9.283,2.241,0.000
4.934,-4.571,6.863,-9.161,15.701,-0.473,-9.345,1.935,0.000
6.404,-2.487,7.564,-8.427,16.695,-1.302,-8.857,1.486,0.000
7.298,-0.782,7.714,-7.612,17.224,-1.632,-7.798,1.222,0.000
7.214,0.177,7.254,-6.764,17.293,-1.275,-6.347,1.359,0.000
6.117,0.331,6.289,-5.862,17.035,-0.355,-4.884,1.860,0.000
4.374,-0.075,5.040,-4.846,16.603,0.774,-3.838,2.467,0.000
2.605,-0.633,3.738,-3.660,16.087,1.716,-3.462,2.855,0.000
1.430,-0.955,2.546,-2.276,15.504,2.213,-3.682,2.802,0.000
1.240,-0.794,1.553,-0.674,14.834,2.237,-4.134,2.303,0.000
2.077,-0.070,0.803,1.184,14.067,1.959,-4.360,1.550,0.000
3.638,1.150,0.309,3.335,13.191,1.636,-4.061,0.809,0.000
5.395,2.668,0.028,5.747,12.148,1.454,-3.268,0.240,0.000
6.774,4.170,-0.138,8.251,10.797,1.450,-2.357,-0.218,0.000
7.334,5.279,-0.309,10.541,8.946,1.533,-1.863,-0.813,0.000
6.901,5.671,-0.566,12.284,6.452,1.605,-2.211,-1.811,0.000
5.601,5.210,-0.906,13.256,3.355,1.670,-3.483,-3.312,0.000
3.809,4.044,-1.234,13.438,-0.048,1.844,-5.386,-5.184,0.000
2.028,2.594,-1.395,13.013,-3.263,2.261,-7.398,-7.114,0.000
0.733,1.407,-1.231,12.268,-5.801,2.945,-9.023,-8.749,0.000
0.233,0.946,-0.663,11.456,-7.414,3.727,-10.006,-9.850,0.000
0.559,1.394,0.263,10.706,-8.188,4.278,-10.415,-10.394,0.000
1.453,2.578,1.393,10.017,-8.437,4.233,-10.579,-10.558,0.000
2.443,4.050,2.551,9.338,-8.479,3.395,-10.873,-10.587,0.000
3.040,5.293,3.629,8.652,-8.456,1.899,-11.456,-10.601,0.000
2.965,5.974,4.643,8.031,-8.280,0.246,-12.105,-10.475,0.000
2.296,6.097,5.717,7.605,-7.728,-0.877,-12.286,-9.894,0.000
1.410,5.976,6.992,7.490,-6.601,-0.932,-11.473,-8.563,0.000
0.744,6.050,8.513,7.730,-4.864,0.167,-9.516,-6.427,0.000
0.530,6.633,10.146,8.259,-2.715,1.966,-6.791,-3.768,0.000
0.664,7.714,11.580,8.892,-0.544,3.631,-4.064,-1.138,0.000
0.763,8.901,12.411,9.337,1.174,4.268,-2.165,0.822,0.000
0.342,9.567,12.273,9.269,2.030,3.290,-1.643,1.618,0.000
-0.942,9.157,10.988,8.493,1.854,0.699,-2.503,1.127,0.000
-3.107,7.492,8.664,7.102,0.817,-2.838,-4.162,-0.305,0.000
-5.808,4.891,5.679,5.490,-0.623,-6.223,-5.680,-1.988,0.000
-8.483,2.014,2.564,4.186,-1.925,-8.421,-6.192,-3.199,0.000
-10.584,-0.427,-0.151,3.598,-2.698,-8.950,-5.304,-3.492,0.000
-11.773,-1.943,-2.085,3.829,-2.822,-8.073,-3.224,-2.853,0.000
-12.020,-2.422,-3.120,4.656,-2.423,-6.587,-0.591,-1.638,0.000
-11.602,-2.115,-3.440,5.648,-1.743,-5.370,1.828,-0.385,0.000
-10.974,-1.488,-3.462,6.371,-1.008,-4.965,3.434,0.404,0.000
-10.549,-0.981,-3.633,6.575,-0.331,-5.398,4.005,0.434,0.000
-10.486,-0.818,-4.207,6.288,0.319,-6.244,3.766,-0.313,0.000
-10.625,-0.970,-5.113,5.760,1.071,-6.900,3.269,-1.630,0.000
-10.640,-1.256,-6.033,5.285,2.002,-6.917,3.092,-3.229,0.000
-10.260,-1.494,-6.614,5.011,2.984,-6.233,3.513,-4.885,0.000
-9.401,-1.571,-6.661,4.873,3.683,-5.162,4.385,-6.491,0.000
-8.145,-1.437,-6.206,4.685,3.751,-4.135,5.297,-7.979,0.000
-6.629,-1.079,-5.452,4.325,3.087,-3.438,5.844,-9.231,0.000
-4.951,-0.527,-4.649,3.844,1.947,-3.107,5.829,-10.063,0.000
-3.144,0.146,-3.992,3.438,0.829,-3.009,5.297,-10.297,0.000
-1.226,0.815,-3.566,3.300,0.217,-2.994,4.479,-9.855,0.000
0.730,1.297,-3.372,3.467,0.334,-2.984,3.668,-8.805,0.000
2.527,1.350,-3.412,3.749,1.027,-3.017,3.052,-7.374,0.000
3.872,0.715,-3.743,3.787,1.839,-3.228,2.584,-5.912,0.000
4.501,-0.767,-4.457,3.244,2.240,-3.745,2.007,-4.770,0.000
4.348,-3.012,-5.573,2.021,1.920,-4.550,1.043,-4.135,0.000
3.624,-5.650,-6.939,0.350,0.953,-5.416,-0.394,-3.925,0.000
2.747,-8.122,-8.242,-1.297,-0.235,-6.013,-2.139,-3.840,0.000
2.175,-9.868,-9.112,-2.441,-1.069,-6.090,-3.871,-3.534,0.000
2.258,-10.508,-9.282,-2.806,-1.046,-5.581,-5.255,-2.771,0.000
3.131,-9.943,-8.705,-2.413,0.109,-4.561,-6.049,-1.508,0.000
4.681,-8.394,-7.609,-1.550,2.366,-3.157,-6.172,0.111,0.000
6.568,-6.347,-6.419,-0.645,5.391,-1.501,-5.718,1.824,0.000
8.332,-4.396,-5.583,-0.095,8.661,0.267,-4.899,3.342,0.000
9.523,-3.048,-5.388,-0.123,11.629,1.972,-3.942,4.419,0.000
9.787,-2.576,-5.875,-0.731,13.886,3.383,-3.023,4.886,0.000
8.932,-2.963,-6.885,-1.763,15.224,4.227,-2.253,4.646,0.000
7.025,-3.923,-8.146,-3.004,15.618,4.286,-1.706,3.715,0.000
4.480,-4.967,-9.346,-4.226,15.179,3.547,-1.394,2.294,0.000
2.028,-5.548,-10.201,-5.199,14.117,2.308,-1.235,0.790,0.000
0.454,-5.282,-10.553,-5.713,12.676,1.106,-1.069,-0.305,0.000
0.213,-4.150,-10.472,-5.654,11.037,0.464,-0.746,-0.661,0.000
1.173,-2.569,-10.255,-5.086,9.233,0.614,-0.226,-0.306,0.000
2.669,-1.219,-10.285,-4.264,7.170,1.374,0.397,0.380,0.000
3.851,-0.723,-10.792,-3.517,4.748,2.270,0.964,0.889,0.000
4.119,-1.327,-11.695,-3.089,1.990,2.821,1.355,0.884,0.000
3.411,-2.757,-12.597,-2.997,-0.902,2.821,1.585,0.380,0.000
2.216,-4.290,-12.940,-2.987,-3.585,2.477,1.848,-0.258,0.000
1.325,-5.022,-12.206,-2.595,-5.686,2.333,2.490,-0.487,0.000
1.446,-4.239,-10.095,-1.338,-6.985,2.995,3.868,0.169,0.000
2.859,-1.737,-6.620,1.056,-7.605,4.824,6.151,1.900,0.000
5.296,2.078,-2.110,4.455,-8.038,7.739,9.180,4.515,0.000
8.075,6.342,2.880,8.286,-8.915,11.207,12.458,7.477,0.000
10.394,10.063,7.698,11.670,-10.610,14.411,15.281,10.054,0.000
11.594,12.426,11.702,13.701,-12.974,16.504,16.951,11.518,0.000
11.268,12.944,14.305,13.757,-15.372,16.855,16.957,11.338,0.000
9.215,11.426,14.960,11.704,-16.995,15.167,15.046,9.284,0.000
5.351,7.895,13.206,7.926,-17.255,11.488,11.227,5.453,0.000
-0.260,2.580,8.874,3.212,-16.037,6.176,5.784,0.249,0.000
-7.270,-4.024,2.320,-1.437,-13.703,-0.096,-0.696,-5.661,0.000
-14.888,-11.090,-5.470,-5.054,-10.896,-6.337,-7.330,-11.393,0.000
-21.830,-17.443,-12.994,-6.947,-8.263,-11.304,-13.023,-15.929,0.000
-26.484,-21.673,-18.537,-6.884,-6.272,-13.682,-16.647,-18.253,0.000
-27.383,-22.493,-20.648,-5.137,-5.144,-12.453,-17.317,-17.602,0.000
-23.867,-19.324,-18.699,-2.388,-4.880,-7.362,-14.766,-13.797,0.000
-16.563,-12.755,-13.223,0.495,-5.293,0.739,-9.606,-7.477,0.000
-7.310,-4.516,-5.806,2.730,-6.067,9.984,-3.268,-0.024,0.000
1.476,3.105,1.465,3.858,-6.825,18.064,2.449,6.869,0.000
7.695,8.113,6.722,3.869,-7.240,23.049,6.030,11.780,0.000
10.300,9.519,8.916,3.167,-7.112,24.104,6.802,14.050,0.000
9.577,7.613,8.093,2.384,-6.395,21.760,5.137,13.936,0.000
6.853,3.695,5.260,2.077,-5.154,17.622,2.211,12.380,0.000
3.813,-0.586,1.904,2.479,-3.548,13.644,-0.569,10.500,0.000
1.772,-3.926,-0.646,3.434,-1.816,11.315,-2.171,9.100,0.000
1.261,-5.755,-1.720,4.535,-0.257,11.132,-2.315,8.414,0.000
2.056,-6.219,-1.453,5.353,0.863,12.579,-1.461,8.163,0.000
3.519,-5.860,-0.531,5.625,1.408,14.560,-0.451,7.841,0.000
5.003,-5.246,0.274,5.330,1.391,16.032,-0.024,7.050,0.000
6.075,-4.750,0.487,4.671,0.933,16.474,-0.463,5.715,0.000
6.541,-4.512,0.071,3.938,0.197,16.013,-1.537,4.076,0.000
6.369,-4.495,-0.648,3.362,-0.643,15.220,-2.681,2.550,0.000
5.648,-4.554,-1.157,3.021,-1.423,14.759,-3.288,1.539,0.000
4.541,-4.516,-1.019,2.851,-1.985,15.014,-2.998,1.259,0.000
3.238,-4.270,-0.119,2.717,-2.164,15.845,-1.878,1.618,0.000
1.919,-3.809,1.282,2.463,-1.788,16.640,-0.378,2.253,0.000
0.790,-3.169,2.746,1.964,-0.773,16.699,0.956,2.735,0.000
0.080,-2.395,3.951,1.168,0.751,15.680,1.810,2.801,0.000
-0.076,-1.580,4.844,0.117,2.391,13.773,2.218,2.443,0.000
0.227,-0.926,5.573,-1.081,3.581,11.547,2.453,1.825,0.000
0.684,-0.673,6.367,-2.303,3.780,9.663,2.817,1.160,0.000
0.965,-0.932,7.434,-3.450,2.677,8.628,3.513,0.623,0.000
0.894,-1.582,8.848,-4.446,0.325,8.602,4.548,0.282,0.000
0.474,-2.344,10.456,-5.263,-2.860,9.279,5.687,0.043,0.000
-0.192,-2.928,11.899,-5.945,-6.251,9.982,6.518,-0.337,0.000
-0.977,-3.144,12.809,-6.588,-9.239,10.002,6.664,-1.112,0.000
-1.761,-2.927,13.030,-7.268,-11.419,8.957,6.010,-2.364,0.000
-2.448,-2.315,12.693,-7.958,-12.655,6.939,4.762,-3.949,0.000
-2.965,-1.414,12.110,-8.525,-13.023,4.390,3.316,-5.571,0.000
-3.215,-0.338,11.604,-8.802,-12.687,1.882,2.068,-6.936,0.000
-3.060,0.849,11.384,-8.691,-11.788,-0.074,1.289,-7.861,0.000
-2.364,2.127,11.461,-8.226,-10.383,-1.186,1.065,-8.321,0.000
-1.109,3.464,11.637,-7.579,-8.446,-1.484,1.278,-8.448,0.000
0.534,4.760,11.584,-7.011,-5.935,-1.291,1.667,-8.464,0.000
2.248,5.862,11.011,-6.771,-2.911,-1.055,1.947,-8.561,0.000
3.730,6.630,9.817,-6.999,0.346,-1.118,1.948,-8.793,0.000
4.855,7.034,8.139,-7.661,3.355,-1.597,1.674,-9.046,0.000
5.709,7.192,6.254,-8.554,5.612,-2.386,1.253,-9.095,0.000
6.483,7.330,4.445,-9.356,6.817,-3.234,0.849,-8.701,0.000
7.292,7.672,2.894,-9.743,6.989,-3.829,0.599,-7.701,0.000
8.066,8.324,1.646,-9.527,6.431,-3.925,0.569,-6.083,0.000
8.580,9.221,0.635,-8.761,5.570,-3.488,0.727,-4.053,0.000
8.575,10.173,-0.258,-7.732,4.774,-2.766,0.945,-2.004,0.000
7.935,10.970,-1.103,-6.806,4.209,-2.145,1.084,-0.361,0.000
6.788,11.497,-1.823,-6.210,3.781,-1.896,1.113,0.639,0.000
5.480,11.784,-2.210,-5.911,3.214,-2.012,1.142,1.060,0.000
4.400,11.963,-2.067,-5.673,2.215,-2.263,1.319,1.184,0.000
3.768,12.179,-1.385,-5.224,0.646,-2.394,1.656,1.305,0.000
3.531,12.502,-0.394,-4.428,-1.415,-2.294,1.966,1.561,0.000
3.437,12.888,0.539,-3.345,-3.721,-2.056,1.932,1.880,0.000
3.215,13.213,1.099,-2.191,-5.963,-1.946,1.270,2.052,0.000
2.759,13.333,1.161,-1.220,-7.878,-2.280,-0.115,1.855,0.000
2.206,13.172,0.845,-0.596,-9.335,-3.217,-2.011,1.219,0.000
1.875,12.777,0.456,-0.314,-10.361,-4.580,-3.896,0.324,0.000
2.076,12.277,0.333,-0.233,-11.097,-5.877,-5.099,-0.442,0.000
2.888,11.788,0.660,-0.200,-11.676,-6.546,-5.103,-0.695,0.000
4.052,11.307,1.361,-0.154,-12.111,-6.281,-3.834,-0.298,0.000
5.053,10.708,2.129,-0.158,-12.276,-5.201,-1.712,0.556,0.000
5.373,9.824,2.591,-0.330,-11.991,-3.802,0.553,1.455,0.000
4.734,8.576,2.483,-0.765,-11.153,-2.725,2.322,2.008,0.000
3.229,7.049,1.754,-1.471,-9.800,-2.471,3.299,2.042,0.000
1.288,5.492,0.569,-2.333,-8.085,-3.164,3.603,1.670,0.000
-0.460,4.228,-0.751,-3.124,-6.190,-4.490,3.618,1.197,0.000
-1.402,3.532,-1.841,-3.581,-4.261,-5.845,3.742,0.930,0.000
-1.183,3.502,-2.408,-3.541,-2.387,-6.653,4.181,1.001,0.000
0.130,4.006,-2.313,-3.027,-0.662,-6.659,4.885,1.299,0.000
2.054,4.734,-1.599,-2.230,0.757,-6.041,5.628,1.557,0.000
3.919,5.329,-0.463,-1.401,1.635,-5.277,6.159,1.520,0.000
5.177,5.557,0.797,-0.729,1.757,-4.895,6.320,1.098,0.000
5.622,5.399,1.850,-0.271,1.045,-5.223,6.075,0.398,0.000
5.389,5.022,2.396,0.048,-0.349,-6.268,5.458,-0.347,0.000
4.812,4.665,2.242,0.392,-2.081,-7.741,4.534,-0.891,0.000
4.228,4.509,1.386,0.931,-3.732,-9.198,3.405,-1.070,0.000
3.855,4.605,0.051,1.784,-4.926,-10.237,2.221,-0.840,0.000
3.740,4.863,-1.355,2.992,-5.380,-10.648,1.162,-0.262,0.000
3.774,5.104,-2.383,4.521,-4.928,-10.444,0.396,0.537,0.000
3.781,5.142,-2.713,6.263,-3.570,-9.779,0.026,1.421,0.000
3.611,4.856,-2.275,8.023,-1.520,-8.826,0.061,2.254,0.000
3.198,4.231,-1.281,9.521,0.812,-7.716,0.378,2.897,0.000
